index,folder_name,clip_name
7322,20210330,clip_45_2018
7354,20210331,clip_24_1052
7362,20210331,clip_32_1423
7365,20210331,clip_35_1547
7368,20210331,clip_38_1711
7369,20210331,clip_39_1739
7373,20210331,clip_43_1931
7374,20210331,clip_44_1957
7411,20210401,clip_28_1216
7412,20210401,clip_29_1244
7414,20210401,clip_31_1333
7419,20210401,clip_36_1553
7421,20210401,clip_38_1642
7422,20210401,clip_39_1710
7423,20210401,clip_40_1738
7424,20210401,clip_41_1806
7426,20210401,clip_43_1902
7473,20210402,clip_35_1513
7476,20210402,clip_38_1637
7477,20210402,clip_39_1705
7479,20210402,clip_41_1748
7481,20210402,clip_43_1844
7482,20210402,clip_44_1912
7518,20210403,clip_25_1107
7519,20210403,clip_26_1135
7522,20210403,clip_29_1250
7524,20210403,clip_31_1435
7529,20210403,clip_36_1655
7530,20210403,clip_37_1723
7531,20210403,clip_38_1751
7532,20210403,clip_39_1814
7533,20210403,clip_40_1842
7586,20210404,clip_41_1831
7648,20210406,clip_38_1636
7701,20210407,clip_38_1715
7708,20210407,clip_45_2019
7754,20210408,clip_37_1700
7755,20210408,clip_38_1728
7858,20210410,clip_37_1629
7860,20210410,clip_39_1725
7861,20210410,clip_40_1749
7862,20210410,clip_41_1817
7863,20210410,clip_42_1845
7864,20210410,clip_43_1913
7963,20210412,clip_34_1526
7966,20210412,clip_37_1628
8006,20210413,clip_23_1010
8009,20210413,clip_26_1134
8011,20210413,clip_28_1230
8019,20210413,clip_36_1613
8025,20210413,clip_42_1844
8027,20210413,clip_44_1940
8062,20210414,clip_25_1126
8064,20210414,clip_27_1222
8067,20210414,clip_30_1338
8071,20210414,clip_34_1530
8073,20210414,clip_36_1626
8077,20210414,clip_40_1800
8082,20210414,clip_45_2020
8112,20210415,clip_21_0945
8120,20210415,clip_29_1329
8127,20210415,clip_36_1618
8128,20210415,clip_37_1646
8129,20210415,clip_38_1713
8172,20210416,clip_27_1156
8182,20210416,clip_37_1611
8183,20210416,clip_38_1639
8185,20210416,clip_40_1735
8230,20210417,clip_30_1313
8261,20210418,clip_24_1051
8264,20210418,clip_27_1215
8274,20210418,clip_37_1623
8276,20210418,clip_39_1719
8277,20210418,clip_40_1747
8278,20210418,clip_41_1815
8283,20210418,clip_46_2022
8284,20210418,clip_47_2050
8285,20210418,clip_48_2118
8316,20210419,clip_25_1113
8320,20210419,clip_29_1305
8321,20210419,clip_30_1333
8322,20210419,clip_31_1338
8338,20210419,clip_47_2057
8339,20210419,clip_48_2125
8377,20210420,clip_32_1411
8387,20210420,clip_42_1944
8388,20210420,clip_43_2007
8390,20210420,clip_45_2103
8391,20210420,clip_46_2131
8392,20210420,clip_47_2159
8435,20210421,clip_38_1723
8438,20210421,clip_41_1847
8487,20210422,clip_36_1554
8494,20210422,clip_43_1859
8495,20210422,clip_44_1927
8497,20210422,clip_46_2023
8498,20210422,clip_47_2051
8540,20210423,clip_34_1449
8552,20210423,clip_46_1958
8555,20210423,clip_49_2122
8561,20210423,clip_55_2336
8587,20210424,clip_25_1114
8594,20210424,clip_32_1430
8595,20210424,clip_33_1446
8596,20210424,clip_34_1514
8605,20210424,clip_43_1904
8607,20210424,clip_45_2000
8609,20210424,clip_47_2056
8612,20210424,clip_50_2209
8659,20210425,clip_43_1923
8704,20210426,clip_34_1523
8707,20210426,clip_37_1647
8708,20210426,clip_38_1650
8710,20210426,clip_40_1746
8712,20210426,clip_42_1842
8717,20210426,clip_47_2043
8719,20210426,clip_49_2139
8750,20210427,clip_25_1136
8766,20210427,clip_41_1826
8809,20210428,clip_30_1423
8812,20210428,clip_33_1547
8814,20210428,clip_35_1643
8817,20210428,clip_38_1751
8818,20210428,clip_39_1819
8820,20210428,clip_41_1915
8821,20210428,clip_42_1943
8871,20210429,clip_39_1730
8873,20210429,clip_41_1826
8874,20210429,clip_42_1851
8876,20210429,clip_44_1947
8877,20210429,clip_45_2015
8878,20210429,clip_46_2043
8879,20210429,clip_47_2111
8880,20210429,clip_48_2139
8922,20210430,clip_36_1610
8923,20210430,clip_37_1632
8926,20210430,clip_40_1756
8927,20210430,clip_41_1824
8929,20210430,clip_43_1920
8930,20210430,clip_44_1948
8932,20210430,clip_46_2030
8933,20210430,clip_47_2058
8936,20210430,clip_50_2222
8937,20210430,clip_51_2250
8939,20210430,clip_53_2346
